event_type,latitude,longitude,endlatitude,endlongitude,address,event_cause,requires_road_closure,start_datetime,status,authenticated,modified_datetime,description,veh_type,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,police_station,closed_datetime,resolved_datetime,gba_identifier,zone,junction
unplanned,13.0209793,77.5840805,13.0209793,77.5840805,"Bellary Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",vehicle_breakdown,False,2024-03-04 23:02:01.879000+00:00,closed,yes,2024-03-04 23:28:14.586662+00:00,hqtc bus stop [PERSON] ನಗರ ಕ್ರಾಸ್ ಕಡೆ ಹೋಗುವ ಈ ವಾಹನವು ಕೆಟ್ಟು ನಿಂತಿರುತ್ತದೆ ಸರ್ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ,lcv,Bellary Road 1,High,,,,2024-03-04 23:05:13.177941+00:00,Sadashivanagar,2024-03-04 23:28:14.586054+00:00,,Unknown,Unknown,Unknown
unplanned,12.9886292,77.5758557,12.9886292,77.5758557,"Nagappa Road, Nehru Nagar, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",vehicle_breakdown,False,2024-03-04 22:28:40.211000+00:00,closed,yes,2024-03-05 00:35:48.788655+00:00,seshadripuaram college opposite school bus of load sir traffic no problam sir,private_bus,Non-corridor,Low,,,,2024-03-04 22:32:46.256501+00:00,Sheshadripuram,,,Unknown,Unknown,Unknown
planned,12.9757277,77.61296523,12.97716968,77.60858682,"ಕಬ್ಬನ್ ರಸ್ತೆ, ಅಶೋಕ ನಗರ, ಅಶೋಕನಗರ, ಬೆಂಗಳೂರು ಮಧ್ಯ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560025, India",public_event,True,2024-03-03 17:05:46+00:00,closed,yes,2024-03-04 23:43:56.718082+00:00,TCS Marathon 2026,not_applicable,Old Madras Road,High,,,,2024-03-04 23:43:56.672159+00:00,Shivajinagar,,,Unknown,Unknown,Unknown
unplanned,12.97418017,77.56631681,12.97418017,77.56631681,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2024-03-21 06:08:57.101000+00:00,closed,yes,2024-03-21 08:35:48.853423+00:00,Starting problem,lcv,Magadi Road,High,,,,2024-03-21 06:12:06.572144+00:00,Magadi Road,,,Unknown,Unknown,Unknown
unplanned,13.0077059,77.5922018,13.0077059,77.5922018,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",vehicle_breakdown,False,2024-03-21 06:22:23.053000+00:00,closed,yes,2024-03-21 08:35:48.883177+00:00,school bus  puncture,private_bus,Non-corridor,Low,,,,2024-03-21 06:25:00.508404+00:00,R.T. Nagar,,,Unknown,Unknown,Unknown
planned,12.98324679,77.57715769,12.98103017,77.57710402,"Bangalore Race Course, Race Course Road, Fair Field Layout, High Grounds, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",construction,True,2024-01-19 12:05:46+00:00,closed,yes,2024-03-21 11:35:48.500301+00:00,White Topping Phase 2 at [LOCATION],not_applicable,Non-corridor,Low,,,,2023-11-18 05:36:39.230752+00:00,High ground,,,Bengaluru Central Corporation,Central Zone 2,SubbannaJunction
unplanned,12.9801824,77.5725653,12.9801824,77.5725653,"Seshadri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2024-03-05 01:04:05.754000+00:00,closed,yes,2024-03-05 03:35:48.064017+00:00,KSRTC Bus Off road at [LOCATION]sir. inside the laybye,ksrtc_bus,Non-corridor,Low,,,,2024-03-05 01:06:44.675692+00:00,Upparpet,,,Unknown,Unknown,Unknown
unplanned,12.9558953,77.5459545,12.9558953,77.5459545,"Mysore Road, Hosaguddadahalli, New Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2024-03-04 23:55:04.365000+00:00,closed,yes,2024-03-05 00:15:49.983039+00:00,,bmtc_bus,Mysore Road,High,,,,2024-03-04 23:56:13.286837+00:00,Byatarayanapura,2024-03-05 00:15:49.982471+00:00,,Unknown,Unknown,Unknown
unplanned,12.9427109,77.6224099,12.9427109,77.6224099,"Srinivagilu Main Road, KR Garden, Block 8, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",pot_holes,False,2024-03-05 00:29:44.676000+00:00,closed,yes,2024-04-12 05:21:48.326091+00:00,ngv back gate to  towards passport office,not_applicable,Non-corridor,Low,,,,2024-03-05 00:32:17.448483+00:00,Adugodi,2024-04-12 05:21:48.325405+00:00,,Unknown,Unknown,Unknown
unplanned,13.0288889,77.6323128,13.0288889,77.6323128,"2nd Cross Road, Grace Town, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2024-03-04 23:03:34.158000+00:00,closed,yes,2024-03-05 01:35:49.345220+00:00,LGV 407 vehicle Number [VEHICLE] Vehicle Off road At [LOCATION] under bridge Due to puncture So Traffic Movement slowly towards K R puram Sir traffic Slow movements sir,others,Airport New South Road,High,,,,2024-03-04 23:06:47.993019+00:00,Hennuru,,,Unknown,Unknown,Unknown
unplanned,13.1044428,77.6011616,13.1044428,77.6011616,"Bellary Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-03-04 23:21:49.939000+00:00,closed,yes,2024-03-05 01:35:49.422935+00:00,Kogilu cross on flyover towards city due to starting problem sir,others,Bellary Road 2,High,,,,2024-03-04 23:22:22.475025+00:00,Yelahanka,,,Unknown,Unknown,Unknown
unplanned,12.9746942,77.5449116,12.9746942,77.5449116,"1st Cross Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",vehicle_breakdown,False,2024-03-04 22:01:57.273000+00:00,closed,yes,2024-03-05 00:35:48.702944+00:00,,bmtc_bus,West of Chord Road,High,,,,2024-03-04 22:02:42.021501+00:00,Vijayanagara,,,Unknown,Unknown,Unknown
unplanned,12.9747373,77.5448528,12.9747373,77.5448528,"1st Cross Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",vehicle_breakdown,False,2024-03-04 21:38:03.615000+00:00,closed,yes,2024-03-05 00:35:48.765319+00:00,bus starting problem,bmtc_bus,West of Chord Road,High,,,,2024-03-04 21:40:40.516652+00:00,Vijayanagara,,,Unknown,Unknown,Unknown
unplanned,12.9617008,77.634324,12.9617008,77.634324,"Old Airport Road, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",vehicle_breakdown,False,2024-03-05 01:39:57.828000+00:00,closed,yes,2024-03-05 04:35:48.403423+00:00,BMTC bus off road commando hospital towards [PERSON],bmtc_bus,Non-corridor,Low,,,,2024-03-05 01:41:47.273950+00:00,Halasur,,,Unknown,Unknown,Unknown
planned,12.9382954,77.7454769,12.9382954,77.7454769,"27th Cross Road, BMG Layout, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",construction,False,2024-03-21 19:29:21.627000+00:00,closed,yes,2024-03-21 20:35:47.959771+00:00,varthur ps towards balegere road,not_applicable,Non-corridor,Low,,,,2024-03-21 19:30:59.110119+00:00,Whitefield,,,Unknown,Unknown,Unknown
unplanned,13.0333937,77.5689916,13.0333937,77.5689916,"Padmasri CK Venkata Ramaiah Road, AGS Layout, MSR Nagar, Bengaluru, Karnataka. Pin-560054 (India)",pot_holes,False,2024-03-05 02:56:40.869000+00:00,closed,yes,2024-03-09 19:30:21.068528+00:00,[LOCATION] work,not_applicable,Non-corridor,Low,,,,2024-03-05 02:57:36.894964+00:00,Sadashivanagar,2024-03-09 19:30:21.067994+00:00,,Unknown,Unknown,Unknown
unplanned,13.0197106,77.654167,13.0197106,77.654167,"MBT Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2024-03-05 00:09:48.263000+00:00,closed,yes,2024-03-05 02:35:48.278075+00:00,BMTC bus off road near horamavu under pass,bmtc_bus,ORR North 1,High,,,,2024-03-05 00:11:11.288145+00:00,Hennuru,,,Unknown,Unknown,Unknown
unplanned,13.0282668,77.6321698,13.0282668,77.6321698,"MBT Road, Grace Town, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2024-03-05 00:21:26.876000+00:00,closed,yes,2024-03-05 02:35:48.315901+00:00,vehicle not start sir ... vehicle Not moving sir,bmtc_bus,Airport New South Road,High,,,,2024-03-05 00:23:06.841441+00:00,Hennuru,,,Unknown,Unknown,Unknown
unplanned,12.9804152,77.5721511,12.9804152,77.5721511,"BTS Bus Station Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",others,False,2024-03-21 19:46:55.910000+00:00,active,yes,2024-03-21 19:48:34.705481+00:00,BMTC bus footbath locking,not_applicable,Non-corridor,Low,,,,2024-03-21 19:48:05.204651+00:00,Sheshadripuram,,,Unknown,Unknown,Unknown
unplanned,13.0400877,77.5186791,13.0400877,77.5186791,"Jalahalli Cross Road, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,2024-03-05 02:21:45.802000+00:00,closed,yes,2024-03-05 02:36:33.742762+00:00,,lcv,Tumkur Road,High,,,,2024-03-05 02:22:35.163013+00:00,Peenya,2024-03-05 02:36:33.741906+00:00,,Unknown,Unknown,Unknown
unplanned,12.9730724,77.6986806,12.9730724,77.6986806,"Outer Ring Road, Kempalakkamma Layout, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,2024-03-05 02:13:01.309000+00:00,closed,no,2024-03-05 02:14:20.419223+00:00,,bmtc_bus,ORR East 2,High,,,,2024-03-05 02:14:12.405197+00:00,HAL Old Airport,2024-03-05 02:14:20.418615+00:00,,Unknown,Unknown,Unknown
unplanned,13.0335005,77.5689799,13.0335005,77.5689799,"Padmasri CK Venkata Ramaiah Road, AGS Layout, MSR Nagar, Bengaluru, Karnataka. Pin-560054 (India)",pot_holes,False,2024-03-05 02:54:09.690000+00:00,active,yes,2024-03-05 03:13:51.679384+00:00,[LOCATION] work,not_applicable,Non-corridor,Low,,,,2024-03-05 02:55:44.281830+00:00,Kodigehalli,,,Unknown,Unknown,Unknown
unplanned,12.9832947,77.5956604,12.9832947,77.5956604,"Infantry Road, Income Tax Colony, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",water_logging,False,2024-03-05 02:47:57.295000+00:00,closed,yes,2024-03-06 02:05:36.175283+00:00,traffic movement slow,not_applicable,CBD 2,High,,,,2024-03-05 02:49:55.976229+00:00,Cubbon Park,2024-03-06 02:05:36.174583+00:00,,Unknown,Unknown,Unknown
unplanned,12.9796097,77.570913,12.9796097,77.570913,"Rao Bahadur DGT Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",others,False,2024-03-21 19:48:34.858000+00:00,active,yes,2024-03-21 19:49:54.744645+00:00,BMTC ELECTRIC BUS FOOTBATH LI LOCK AGIDE TRAFFIC NO PROBLEM,not_applicable,Non-corridor,Low,,,,2024-03-21 19:49:15.408260+00:00,Chamarajpet,,,Unknown,Unknown,Unknown
unplanned,13.0184217,77.56126,13.0184217,77.56126,"MS Ramaiah Road, PW Frames Colony, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2024-03-21 20:31:17.624000+00:00,closed,yes,2024-03-21 20:48:40.041408+00:00,Due to diesel pipe damage.,bmtc_bus,Tumkur Road,High,,,,2024-03-21 20:34:32.851710+00:00,Yeshwanthpura,2024-03-21 20:48:40.040875+00:00,,Unknown,Unknown,Unknown
unplanned,13.0099235,77.5058763,13.0099235,77.5058763,"Handrihalli Main Road, M Ramaiah Layout, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,2024-03-21 21:06:59.754000+00:00,closed,yes,2024-03-21 23:24:15.531138+00:00,Peenya 2nd stage gas bunk near off road traffic one side movement,bmtc_bus,Non-corridor,Low,,,,2024-03-21 21:08:29.371958+00:00,Peenya,2024-03-21 23:24:15.530541+00:00,,Unknown,Unknown,Unknown
unplanned,13.0446846,77.5906536,13.0446846,77.5906536,"Hebbal Flyover, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,2024-03-05 04:13:06.587000+00:00,closed,yes,2024-03-05 06:35:48.410561+00:00,hgv vehicle off road at hebbal cirle service road towards [LOCATION] sir,heavy_vehicle,Bellary Road 1,High,,,,2024-03-05 04:14:16.977153+00:00,Kodigehalli,,,Unknown,Unknown,Unknown
unplanned,12.9730838,77.6986944,12.9730838,77.6986944,"Outer Ring Road, Kempalakkamma Layout, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,2024-03-05 02:16:30.294000+00:00,closed,yes,2024-03-05 04:35:48.496212+00:00,BMTC ELECTRIC BUS break Down During front wheel functure near [LOCATION] bridge under pass towords kr puram orr,bmtc_bus,ORR East 2,High,,,,2024-03-05 02:18:14.675293+00:00,Mahadevapura,,,Unknown,Unknown,Unknown
unplanned,12.9730824,77.6986825,12.9730824,77.6986825,"Outer Ring Road, Kempalakkamma Layout, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,2024-03-05 02:14:20.933000+00:00,closed,yes,2024-03-05 04:35:48.541162+00:00,BMTC ELECTRIC BUS off [LOCATION] at [LOCATION] under pass sir [PERSON] traffic is slow movement madam.,bmtc_bus,ORR East 2,High,,,,2024-03-05 02:16:14.128553+00:00,Mahadevapura,,,Unknown,Unknown,Unknown
unplanned,12.9934253,77.6611102,12.9934253,77.6611102,"Old Madras Road, Gopalan Signature Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",vehicle_breakdown,False,2024-03-21 19:05:43.177000+00:00,closed,yes,2024-03-21 21:35:47.918655+00:00,vehicle breakdown mechanic on the way traffic no problem,lcv,Non-corridor,Low,,,,2024-03-21 19:08:03.314424+00:00,Banaswadi,,,Unknown,Unknown,Unknown
unplanned,12.9075587,77.6286337,12.9075587,77.6286337,"Electronics City Flyover, Bommanahalli Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,2024-03-05 02:10:03.009000+00:00,closed,yes,2024-03-05 04:35:48.451427+00:00,private bus offroaded on ec flyover inbetween roopen agrahar towords EC city,private_bus,Hosur Road,High,,,,2024-03-05 02:11:26.495516+00:00,HSR Layout,,,Unknown,Unknown,Unknown
unplanned,13.2304362,77.6909324,13.2304362,77.6909324,"Bengaluru Bellary Road, Surya Serene Skyline, Devanahalli, Bengaluru Rural District, Karnataka. Pin-562110 (India)",vehicle_breakdown,False,2024-03-21 19:08:29.282000+00:00,closed,yes,2024-03-21 21:35:47.899350+00:00,,private_bus,Non-corridor,Low,,,,2024-03-21 19:10:55.061083+00:00,Devanahalli Airport,,,Unknown,Unknown,Unknown
unplanned,13.0425079,77.5145663,13.0425079,77.5145663,"Mumbai Bengaluru Highway, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",vehicle_breakdown,False,2024-03-21 18:38:44.630000+00:00,closed,yes,2024-03-21 21:35:47.870536+00:00,,heavy_vehicle,Tumkur Road,High,,,,2024-03-21 18:39:37.626668+00:00,Chikkabanavara,,,Unknown,Unknown,Unknown
unplanned,13.0446989,77.5905775,13.0447018,77.5906117,"Hebbal Flyover, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,True,2024-03-05 03:24:20.641000+00:00,closed,yes,2024-03-05 05:35:48.317728+00:00,hgv vehicle off road at hebbal cirle service road towards [LOCATION] sir..,heavy_vehicle,Bellary Road 1,High,,,,2024-03-05 03:26:51.204216+00:00,Kodigehalli,,,Unknown,Unknown,Unknown
unplanned,12.9167203,77.5950157,12.9167203,77.5950157,"South End Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",pot_holes,False,2024-03-05 04:37:24.657000+00:00,active,yes,2024-03-05 04:39:53.894038+00:00,6 feet length 5 feet width,not_applicable,Non-corridor,Low,,,,2024-03-05 04:38:07.814596+00:00,Jayanagara,,,Unknown,Unknown,Unknown
unplanned,12.9838995,77.5970018,12.9838995,77.5970018,"Queens Road, SG Balekundry Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-03-05 05:57:47.191000+00:00,closed,yes,2024-03-05 08:35:49.400255+00:00,bus stating trabel,bmtc_bus,CBD 2,High,,,,2024-03-05 05:59:40.597492+00:00,Cubbon Park,,,Unknown,Unknown,Unknown
unplanned,12.9642504,77.5705495,12.9642504,77.5705495,"BGS Flyover, Jolly Mohalla, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",vehicle_breakdown,False,2024-03-05 05:43:36.951000+00:00,closed,yes,2024-03-05 06:38:53.499834+00:00,,truck,Mysore Road,High,emty vehicle,struck in crossroad to mainroad,5.0,2024-03-05 05:46:10.631314+00:00,Chamarajpet,2024-03-05 06:38:53.499282+00:00,,Unknown,Unknown,Unknown
unplanned,13.0445083,77.5828633,13.0445083,77.5828633,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",congestion,False,2024-03-05 05:03:43.112000+00:00,closed,no,2024-03-05 07:35:49.428131+00:00,KRIDE WORK AT [LOCATION] to bhadrapp layout sir traffic slow moving sir,not_applicable,ORR North 2,High,,,,2024-03-05 05:04:44.971680+00:00,Kodigehalli,,,Unknown,Unknown,Unknown
unplanned,13.020831,77.6508104,13.020831,77.6508104,"MBT Road, CMR Colony, Babusapalya, Bengaluru, Karnataka. Pin-560043 (India)",accident,False,2024-03-05 04:22:47.383000+00:00,closed,yes,2024-03-05 05:35:48.360279+00:00,bbmp vehicle self accident,not_applicable,ORR North 1,High,,,,2024-03-05 04:23:22.169996+00:00,Banaswadi,,,Unknown,Unknown,Unknown
unplanned,13.0437543,77.5998765,13.0437543,77.5998765,"MBT Road, Shriram Hebbal 1, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",accident,False,2024-03-05 04:23:07.382000+00:00,closed,yes,2024-03-05 05:35:48.399535+00:00,yogeshwara nagar cross towards veeranapalya car,not_applicable,ORR North 1,High,,,,2024-03-05 04:24:01.868995+00:00,Hebbala,,,Unknown,Unknown,Unknown
unplanned,12.9799244,77.5811144,12.9799244,77.5811144,"Seshadri Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2024-03-21 21:43:09.130000+00:00,closed,no,2024-03-21 21:55:24.805672+00:00,,bmtc_bus,Non-corridor,Low,,,,2024-03-21 21:44:14.828890+00:00,Upparpet,2024-03-21 21:55:24.805101+00:00,,Unknown,Unknown,Unknown
unplanned,12.9371017,77.5203667,12.9371017,77.5203667,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",construction,False,2024-03-21 21:55:42.215000+00:00,active,yes,2024-03-21 22:21:05.463850+00:00,water pipe,not_applicable,Mysore Road,High,,,,2024-03-21 21:56:58.969176+00:00,Byatarayanapura,,,Unknown,Unknown,Unknown
unplanned,12.9874512,77.5194712,12.9874512,77.5194712,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2024-03-05 06:11:26.730000+00:00,closed,yes,2024-03-05 07:13:03.377438+00:00,,bmtc_bus,Magadi Road,High,,,,2024-03-05 06:12:12.456950+00:00,Kamakshipalya,2024-03-05 07:13:03.376792+00:00,,Unknown,Unknown,Unknown
unplanned,12.9963651,77.4894975,12.9963651,77.4894975,"Andhrahalli Main Road, Sri Akadantha Nagar, Andhrahalli, Bengaluru, Karnataka. Pin-560091 (India)",road_conditions,False,2024-03-21 21:43:47.126000+00:00,active,yes,2024-03-21 21:45:58.057806+00:00,ರಸ್ತೆ ಕುಸಿದಿರುತ್ತದೆ ಅಪಾಯಕಾರಿಯಾಗಿರುತ್ತದೆ,not_applicable,Non-corridor,Low,,,,2024-03-21 21:45:30.344215+00:00,Kamakshipalya,,,Unknown,Unknown,Unknown
unplanned,12.9274483,77.621305,12.9274483,77.621305,"Sarjapur Marathahalli Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",water_logging,False,2024-03-21 21:57:25.944000+00:00,active,yes,2024-03-21 22:21:23.606636+00:00,,not_applicable,IRR(Thanisandra road),High,,,,2024-03-21 21:57:52.590027+00:00,Adugodi,,,Unknown,Unknown,Unknown
unplanned,12.9884781,77.5108199,12.9884781,77.5108199,"Magadi Main Road, ASB Industrial Layout, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",water_logging,False,2024-03-21 21:56:29.841000+00:00,active,yes,2024-03-21 22:21:16.181124+00:00,water logging,not_applicable,Magadi Road,High,,,,2024-03-21 21:57:10.924536+00:00,Kamakshipalya,,,Unknown,Unknown,Unknown
unplanned,12.9869915,77.5190838,12.9869915,77.5190838,"1st Cross Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2024-03-05 06:10:17.793000+00:00,closed,yes,2024-03-05 07:14:34.351166+00:00,wheel locked due to lack of air pressure,bmtc_bus,Magadi Road,High,,,,2024-03-05 06:12:16.241903+00:00,Kamakshipalya,2024-03-05 07:14:34.350533+00:00,,Unknown,Unknown,Unknown
unplanned,13.0201251,77.5838337,13.0201251,77.5838337,"Bellary Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",vehicle_breakdown,False,2024-03-21 22:26:57.605000+00:00,closed,no,2024-03-21 22:41:02.153437+00:00,,taxi,Bellary Road 1,High,,,,2024-03-21 22:28:05.564978+00:00,Sadashivanagar,2024-03-21 22:41:02.152727+00:00,,Unknown,Unknown,Unknown
unplanned,13.0357972,77.5413416,13.0357972,77.5413416,"Outer Ring Road, Jain Heights Revanta, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2024-03-05 06:20:10.132000+00:00,closed,yes,2024-03-05 08:35:49.434721+00:00,diesel kaali aagide sir,heavy_vehicle,ORR North 2,High,,,,2024-03-05 06:21:12.542441+00:00,Jalahalli,,,Unknown,Unknown,Unknown
unplanned,12.9978142,77.7214548,12.9978142,77.7214548,"Kodigehalli Main Road, HA Basi Reddy Layout, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",pot_holes,False,2024-03-21 23:22:47.508000+00:00,active,yes,2024-03-21 23:56:14.308660+00:00,sadarmangal road,not_applicable,Non-corridor,Low,,,,2024-03-21 23:23:31.025721+00:00,Mahadevapura,,,Unknown,Unknown,Unknown
unplanned,12.9785516,77.5151675,12.9785516,77.5151675,"Dr Rajkumar Puniya Bhoomi Road, Malagala Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",vehicle_breakdown,False,2024-03-05 08:29:11.746000+00:00,closed,yes,2024-03-05 10:35:49.605853+00:00,Vehicle break down due to Gare box Jion break,heavy_vehicle,Non-corridor,Low,,,,2024-03-05 08:30:47.051623+00:00,Jnanabharathi,,,Unknown,Unknown,Unknown
unplanned,12.9220949,77.6452776,12.9222134,77.6448862,"Outer Ring Road, Heavie Halcyon, Agara, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,True,2024-03-21 22:47:23.233000+00:00,closed,no,2024-03-21 23:09:02.025431+00:00,,bmtc_bus,ORR East 1,High,,,,2024-03-21 22:48:36.159796+00:00,HSR Layout,2024-03-21 23:09:02.024721+00:00,,Unknown,Unknown,Unknown
